t,event_type,task_id,robot_id,payload_json
251.400,DONE,survey-16-0143,r02,"{""sender"":""r02"",""t"":251.4,""task_id"":""survey-16-0143""}"
252.000,ANNOUNCE,survey-24-0149,r03,"{""deadline"":253.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":252.0,""t_ref"":0.0,""task_id"":""survey-24-0149"",""type"":""survey""}"
252.000,ANNOUNCE,survey-00-0150,r00,"{""deadline"":253.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.2],""sender"":""r00"",""t"":252.0,""t_ref"":7.5,""task_id"":""survey-00-0150"",""type"":""survey""}"
252.000,ANNOUNCE,survey-10-0151,r03,"{""deadline"":253.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":252.0,""t_ref"":53.0,""task_id"":""survey-10-0151"",""type"":""survey""}"
252.100,BID,survey-24-0149,r02,"{""cost"":0.4395431314027228,""sender"":""r02"",""t"":252.1,""task_id"":""survey-24-0149""}"
252.100,BID,survey-00-0150,r04,"{""cost"":0.3230268424829239,""sender"":""r04"",""t"":252.1,""task_id"":""survey-00-0150""}"
253.000,AWARD,survey-00-0150,r00,"{""sender"":""r00"",""t"":253.0,""task_id"":""survey-00-0150"",""winners"":[""r04""]}"
253.000,AWARD,survey-24-0149,r03,"{""sender"":""r03"",""t"":253.0,""task_id"":""survey-24-0149"",""winners"":[""r02""]}"
253.000,ANNOUNCE,survey-10-0151,r03,"{""deadline"":254.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":253.0,""t_ref"":53.0,""task_id"":""survey-10-0151"",""type"":""survey""}"
254.000,ANNOUNCE,survey-23-0152,r02,"{""deadline"":255.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.8],""sender"":""r02"",""t"":254.0,""t_ref"":121.5,""task_id"":""survey-23-0152"",""type"":""survey""}"
254.000,ANNOUNCE,survey-05-0153,r05,"{""deadline"":255.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":254.0,""t_ref"":168.5,""task_id"":""survey-05-0153"",""type"":""survey""}"
254.000,ANNOUNCE,survey-10-0151,r03,"{""deadline"":255.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":254.0,""t_ref"":53.0,""task_id"":""survey-10-0151"",""type"":""survey""}"
254.400,DONE,roi-018,r01,"{""sender"":""r01"",""t"":254.4,""task_id"":""roi-018""}"
255.000,ANNOUNCE,survey-23-0152,r02,"{""deadline"":256.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.8],""sender"":""r02"",""t"":255.0,""t_ref"":121.5,""task_id"":""survey-23-0152"",""type"":""survey""}"
255.000,FAILED,survey-10-0151,r03,{}
255.000,ANNOUNCE,survey-05-0153,r05,"{""deadline"":256.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":255.0,""t_ref"":168.5,""task_id"":""survey-05-0153"",""type"":""survey""}"
255.100,BID,survey-05-0153,r01,"{""cost"":0.17141847864529042,""sender"":""r01"",""t"":255.1,""task_id"":""survey-05-0153""}"
256.000,ANNOUNCE,survey-23-0152,r02,"{""deadline"":257.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.8],""sender"":""r02"",""t"":256.0,""t_ref"":121.5,""task_id"":""survey-23-0152"",""type"":""survey""}"
256.000,AWARD,survey-05-0153,r05,"{""sender"":""r05"",""t"":256.0,""task_id"":""survey-05-0153"",""winners"":[""r01""]}"
257.000,FAILED,survey-23-0152,r02,{}
258.000,ANNOUNCE,survey-01-0154,r01,"{""deadline"":259.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":258.0,""t_ref"":238.5,""task_id"":""survey-01-0154"",""type"":""survey""}"
259.000,ANNOUNCE,survey-01-0154,r01,"{""deadline"":260.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":259.0,""t_ref"":238.5,""task_id"":""survey-01-0154"",""type"":""survey""}"
260.000,ANNOUNCE,survey-18-0155,r04,"{""deadline"":261.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.4000000000000001],""sender"":""r04"",""t"":260.0,""t_ref"":241.0,""task_id"":""survey-18-0155"",""type"":""survey""}"
260.000,ANNOUNCE,survey-01-0154,r01,"{""deadline"":261.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":260.0,""t_ref"":238.5,""task_id"":""survey-01-0154"",""type"":""survey""}"
261.000,FAILED,survey-01-0154,r01,{}
261.000,ANNOUNCE,survey-18-0155,r04,"{""deadline"":262.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.4000000000000001],""sender"":""r04"",""t"":261.0,""t_ref"":241.0,""task_id"":""survey-18-0155"",""type"":""survey""}"
262.000,ANNOUNCE,survey-04-0156,r04,"{""deadline"":263.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":262.0,""t_ref"":242.5,""task_id"":""survey-04-0156"",""type"":""survey""}"
262.000,ANNOUNCE,survey-18-0155,r04,"{""deadline"":263.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.4000000000000001],""sender"":""r04"",""t"":262.0,""t_ref"":241.0,""task_id"":""survey-18-0155"",""type"":""survey""}"
263.000,FAILED,survey-18-0155,r04,{}
263.000,ANNOUNCE,survey-04-0156,r04,"{""deadline"":264.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":263.0,""t_ref"":242.5,""task_id"":""survey-04-0156"",""type"":""survey""}"
263.600,DONE,roi-004,r00,"{""sender"":""r00"",""t"":263.6,""task_id"":""roi-004""}"
264.000,ANNOUNCE,survey-14-0157,r00,"{""deadline"":265.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.0],""sender"":""r00"",""t"":264.0,""t_ref"":179.0,""task_id"":""survey-14-0157"",""type"":""survey""}"
264.000,ANNOUNCE,survey-09-0158,r02,"{""deadline"":265.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.6000000000000001],""sender"":""r02"",""t"":264.0,""t_ref"":245.0,""task_id"":""survey-09-0158"",""type"":""survey""}"
264.000,ANNOUNCE,survey-04-0156,r04,"{""deadline"":265.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":264.0,""t_ref"":242.5,""task_id"":""survey-04-0156"",""type"":""survey""}"
264.100,BID,survey-04-0156,r05,"{""cost"":0.23176082116616076,""sender"":""r05"",""t"":264.1,""task_id"":""survey-04-0156""}"
265.000,ANNOUNCE,survey-14-0157,r00,"{""deadline"":266.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.0],""sender"":""r00"",""t"":265.0,""t_ref"":179.0,""task_id"":""survey-14-0157"",""type"":""survey""}"
265.000,ANNOUNCE,survey-09-0158,r02,"{""deadline"":266.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.6000000000000001],""sender"":""r02"",""t"":265.0,""t_ref"":245.0,""task_id"":""survey-09-0158"",""type"":""survey""}"
265.000,AWARD,survey-04-0156,r04,"{""sender"":""r04"",""t"":265.0,""task_id"":""survey-04-0156"",""winners"":[""r05""]}"
265.300,DONE,survey-05-0153,r01,"{""sender"":""r01"",""t"":265.3,""task_id"":""survey-05-0153""}"
265.500,DONE,survey-21-0141,r06,"{""sender"":""r06"",""t"":265.5,""task_id"":""survey-21-0141""}"
266.000,ANNOUNCE,survey-15-0159,r01,"{""deadline"":267.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":266.0,""t_ref"":0.0,""task_id"":""survey-15-0159"",""type"":""survey""}"
266.000,ANNOUNCE,survey-14-0157,r00,"{""deadline"":267.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.0],""sender"":""r00"",""t"":266.0,""t_ref"":179.0,""task_id"":""survey-14-0157"",""type"":""survey""}"
266.000,ANNOUNCE,survey-09-0158,r02,"{""deadline"":267.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.6000000000000001],""sender"":""r02"",""t"":266.0,""t_ref"":245.0,""task_id"":""survey-09-0158"",""type"":""survey""}"
266.100,BID,survey-14-0157,r01,"{""cost"":0.5732896710602455,""sender"":""r01"",""t"":266.1,""task_id"":""survey-14-0157""}"
266.100,BID,survey-14-0157,r06,"{""cost"":0.4997067655531523,""sender"":""r06"",""t"":266.1,""task_id"":""survey-14-0157""}"
266.900,DONE,survey-00-0150,r04,"{""sender"":""r04"",""t"":266.9,""task_id"":""survey-00-0150""}"
267.000,AWARD,survey-14-0157,r00,"{""sender"":""r00"",""t"":267.0,""task_id"":""survey-14-0157"",""winners"":[""r06""]}"
267.000,ANNOUNCE,survey-15-0159,r01,"{""deadline"":268.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":267.0,""t_ref"":0.0,""task_id"":""survey-15-0159"",""type"":""survey""}"
267.000,FAILED,survey-09-0158,r02,{}
267.100,BID,survey-15-0159,r01,"{""cost"":0.28006347180618235,""sender"":""r01"",""t"":267.1,""task_id"":""survey-15-0159""}"
267.100,BID,survey-15-0159,r04,"{""cost"":0.4145842850880463,""sender"":""r04"",""t"":267.1,""task_id"":""survey-15-0159""}"
268.000,AWARD,survey-15-0159,r01,"{""sender"":""r01"",""t"":268.0,""task_id"":""survey-15-0159"",""winners"":[""r01""]}"
270.000,ANNOUNCE,survey-19-0160,r05,"{""deadline"":271.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":270.0,""t_ref"":0.0,""task_id"":""survey-19-0160"",""type"":""survey""}"
270.000,ANNOUNCE,survey-20-0161,r06,"{""deadline"":271.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.8],""sender"":""r06"",""t"":270.0,""t_ref"":138.0,""task_id"":""survey-20-0161"",""type"":""survey""}"
270.100,BID,survey-20-0161,r04,"{""cost"":0.505090456423108,""sender"":""r04"",""t"":270.1,""task_id"":""survey-20-0161""}"
270.500,DETECTED,roi-009,r01,"{""event_created_at"":127.31803183980313,""latency"":143.18196816019687}"
270.500,ANNOUNCE,roi-009,r01,"{""deadline"":271.5,""duration"":15.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.6,""pos"":[0.06438411836609753,0.8669014614910657],""sender"":""r01"",""t"":270.5,""t_ref"":270.5,""task_id"":""roi-009"",""type"":""guard""}"
270.600,BID,roi-009,r00,"{""cost"":0.5656085322199047,""sender"":""r00"",""t"":270.6,""task_id"":""roi-009""}"
270.600,BID,roi-009,r01,"{""cost"":0.10345522708114577,""sender"":""r01"",""t"":270.6,""task_id"":""roi-009""}"
270.600,BID,roi-009,r02,"{""cost"":0.686582153508702,""sender"":""r02"",""t"":270.6,""task_id"":""roi-009""}"
270.600,BID,roi-009,r03,"{""cost"":0.5571298009635015,""sender"":""r03"",""t"":270.6,""task_id"":""roi-009""}"
270.600,BID,roi-009,r04,"{""cost"":0.168939493822958,""sender"":""r04"",""t"":270.6,""task_id"":""roi-009""}"
270.600,BID,roi-009,r05,"{""cost"":0.5427730935060175,""sender"":""r05"",""t"":270.6,""task_id"":""roi-009""}"
270.600,BID,roi-009,r06,"{""cost"":0.3755922810455429,""sender"":""r06"",""t"":270.6,""task_id"":""roi-009""}"
271.000,ANNOUNCE,survey-19-0160,r05,"{""deadline"":272.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":271.0,""t_ref"":0.0,""task_id"":""survey-19-0160"",""type"":""survey""}"
271.000,AWARD,survey-20-0161,r06,"{""sender"":""r06"",""t"":271.0,""task_id"":""survey-20-0161"",""winners"":[""r04""]}"
271.500,AWARD,roi-009,r01,"{""sender"":""r01"",""t"":271.5,""task_id"":""roi-009"",""winners"":[""r01""]}"
271.600,RELEASE,survey-15-0159,r01,"{""reason"":""preempted"",""sender"":""r01"",""t"":271.6,""task_id"":""survey-15-0159""}"
271.600,DONE,survey-24-0149,r02,"{""sender"":""r02"",""t"":271.6,""task_id"":""survey-24-0149""}"
271.700,ANNOUNCE,survey-15-0159,r01,"{""deadline"":272.7,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":271.7,""t_ref"":0.0,""task_id"":""survey-15-0159"",""type"":""survey""}"
271.800,BID,survey-15-0159,r02,"{""cost"":0.5729483127376876,""sender"":""r02"",""t"":271.8,""task_id"":""survey-15-0159""}"
272.000,ANNOUNCE,survey-13-0162,r06,"{""deadline"":273.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.0],""sender"":""r06"",""t"":272.0,""t_ref"":253.0,""task_id"":""survey-13-0162"",""type"":""survey""}"
272.000,ANNOUNCE,survey-19-0160,r05,"{""deadline"":273.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":272.0,""t_ref"":0.0,""task_id"":""survey-19-0160"",""type"":""survey""}"
272.700,AWARD,survey-15-0159,r01,"{""sender"":""r01"",""t"":272.7,""task_id"":""survey-15-0159"",""winners"":[""r02""]}"
273.000,FAILED,survey-19-0160,r05,{}
273.000,ANNOUNCE,survey-13-0162,r06,"{""deadline"":274.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.0],""sender"":""r06"",""t"":273.0,""t_ref"":253.0,""task_id"":""survey-13-0162"",""type"":""survey""}"
274.000,ANNOUNCE,survey-13-0162,r06,"{""deadline"":275.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.0],""sender"":""r06"",""t"":274.0,""t_ref"":253.0,""task_id"":""survey-13-0162"",""type"":""survey""}"
275.000,FAILED,survey-13-0162,r06,{}
276.000,ANNOUNCE,survey-12-0163,r05,"{""deadline"":277.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.0],""sender"":""r05"",""t"":276.0,""t_ref"":256.0,""task_id"":""survey-12-0163"",""type"":""survey""}"
276.000,ANNOUNCE,survey-11-0164,r04,"{""deadline"":277.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.0],""sender"":""r04"",""t"":276.0,""t_ref"":257.5,""task_id"":""survey-11-0164"",""type"":""survey""}"
276.200,DONE,survey-04-0156,r05,"{""sender"":""r05"",""t"":276.2,""task_id"":""survey-04-0156""}"
277.000,ANNOUNCE,survey-11-0164,r04,"{""deadline"":278.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.0],""sender"":""r04"",""t"":277.0,""t_ref"":257.5,""task_id"":""survey-11-0164"",""type"":""survey""}"
277.000,ANNOUNCE,survey-12-0163,r05,"{""deadline"":278.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.0],""sender"":""r05"",""t"":277.0,""t_ref"":256.0,""task_id"":""survey-12-0163"",""type"":""survey""}"
277.100,BID,survey-11-0164,r05,"{""cost"":0.49963504026979977,""sender"":""r05"",""t"":277.1,""task_id"":""survey-11-0164""}"
278.000,AWARD,survey-11-0164,r04,"{""sender"":""r04"",""t"":278.0,""task_id"":""survey-11-0164"",""winners"":[""r05""]}"
278.000,ANNOUNCE,survey-12-0163,r05,"{""deadline"":279.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.0],""sender"":""r05"",""t"":278.0,""t_ref"":256.0,""task_id"":""survey-12-0163"",""type"":""survey""}"
279.000,FAILED,survey-12-0163,r05,{}
280.000,ANNOUNCE,survey-01-0165,r01,"{""deadline"":281.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":280.0,""t_ref"":238.5,""task_id"":""survey-01-0165"",""type"":""survey""}"
281.000,ANNOUNCE,survey-01-0165,r01,"{""deadline"":282.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":281.0,""t_ref"":238.5,""task_id"":""survey-01-0165"",""type"":""survey""}"
281.000,DETECTED,roi-016,r04,"{""event_created_at"":126.16718502770237,""latency"":154.83281497229763}"
281.000,ANNOUNCE,roi-016,r04,"{""deadline"":282.0,""duration"":20.0,""k"":1.0,""lam"":0.00693,""n_req"":2,""p0"":0.4,""pos"":[0.08158432125250091,1.414957020397166],""sender"":""r04"",""t"":281.0,""t_ref"":281.0,""task_id"":""roi-016"",""type"":""push""}"
281.100,BID,roi-016,r00,"{""cost"":0.6590270316169831,""sender"":""r00"",""t"":281.1,""task_id"":""roi-016""}"
281.100,BID,roi-016,r01,"{""cost"":0.3635684051457879,""sender"":""r01"",""t"":281.1,""task_id"":""roi-016""}"
281.100,BID,roi-016,r02,"{""cost"":0.41460080958763973,""sender"":""r02"",""t"":281.1,""task_id"":""roi-016""}"
281.100,BID,roi-016,r03,"{""cost"":0.6431709186497602,""sender"":""r03"",""t"":281.1,""task_id"":""roi-016""}"
281.100,BID,roi-016,r04,"{""cost"":0.10402299976219063,""sender"":""r04"",""t"":281.1,""task_id"":""roi-016""}"
281.100,BID,roi-016,r05,"{""cost"":0.6744102743021648,""sender"":""r05"",""t"":281.1,""task_id"":""roi-016""}"
281.100,BID,roi-016,r06,"{""cost"":0.4971848834982865,""sender"":""r06"",""t"":281.1,""task_id"":""roi-016""}"
282.000,ANNOUNCE,survey-16-0166,r02,"{""deadline"":283.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.4000000000000001],""sender"":""r02"",""t"":282.0,""t_ref"":262.0,""task_id"":""survey-16-0166"",""type"":""survey""}"
282.000,ANNOUNCE,survey-01-0165,r01,"{""deadline"":283.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":282.0,""t_ref"":238.5,""task_id"":""survey-01-0165"",""type"":""survey""}"
282.000,AWARD,roi-016,r04,"{""sender"":""r04"",""t"":282.0,""task_id"":""roi-016"",""winners"":[""r04"",""r01""]}"
282.100,RELEASE,survey-20-0161,r04,"{""reason"":""preempted"",""sender"":""r04"",""t"":282.1,""task_id"":""survey-20-0161""}"
282.200,ANNOUNCE,survey-20-0161,r06,"{""deadline"":283.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.8],""sender"":""r06"",""t"":282.2,""t_ref"":138.0,""task_id"":""survey-20-0161"",""type"":""survey""}"
283.000,FAILED,survey-01-0165,r01,{}
283.000,ANNOUNCE,survey-16-0166,r02,"{""deadline"":284.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.4000000000000001],""sender"":""r02"",""t"":283.0,""t_ref"":262.0,""task_id"":""survey-16-0166"",""type"":""survey""}"
283.200,ANNOUNCE,survey-20-0161,r06,"{""deadline"":284.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.8],""sender"":""r06"",""t"":283.2,""t_ref"":138.0,""task_id"":""survey-20-0161"",""type"":""survey""}"
284.000,ANNOUNCE,survey-16-0166,r02,"{""deadline"":285.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.4000000000000001],""sender"":""r02"",""t"":284.0,""t_ref"":262.0,""task_id"":""survey-16-0166"",""type"":""survey""}"
284.200,ANNOUNCE,survey-20-0161,r06,"{""deadline"":285.2,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.8],""sender"":""r06"",""t"":284.2,""t_ref"":138.0,""task_id"":""survey-20-0161"",""type"":""survey""}"
285.000,FAILED,survey-16-0166,r02,{}
285.200,FAILED,survey-20-0161,r06,{}
286.000,ANNOUNCE,survey-09-0167,r02,"{""deadline"":287.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.6000000000000001],""sender"":""r02"",""t"":286.0,""t_ref"":245.0,""task_id"":""survey-09-0167"",""type"":""survey""}"
286.000,ANNOUNCE,survey-02-0168,r02,"{""deadline"":287.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,0.2],""sender"":""r02"",""t"":286.0,""t_ref"":267.5,""task_id"":""survey-02-0168"",""type"":""survey""}"
286.600,DONE,roi-012,r00,"{""sender"":""r00"",""t"":286.6,""task_id"":""roi-012""}"
287.000,ANNOUNCE,survey-09-0167,r02,"{""deadline"":288.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.6000000000000001],""sender"":""r02"",""t"":287.0,""t_ref"":245.0,""task_id"":""survey-09-0167"",""type"":""survey""}"
287.000,ANNOUNCE,survey-02-0168,r02,"{""deadline"":288.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,0.2],""sender"":""r02"",""t"":287.0,""t_ref"":267.5,""task_id"":""survey-02-0168"",""type"":""survey""}"
287.100,BID,survey-02-0168,r00,"{""cost"":0.1158022053877046,""sender"":""r00"",""t"":287.1,""task_id"":""survey-02-0168""}"
287.100,BID,survey-09-0167,r03,"{""cost"":0.23854976597456623,""sender"":""r03"",""t"":287.1,""task_id"":""survey-09-0167""}"
287.500,DONE,survey-14-0157,r06,"{""sender"":""r06"",""t"":287.5,""task_id"":""survey-14-0157""}"
288.000,AWARD,survey-09-0167,r02,"{""sender"":""r02"",""t"":288.0,""task_id"":""survey-09-0167"",""winners"":[""r03""]}"
288.000,AWARD,survey-02-0168,r02,"{""sender"":""r02"",""t"":288.0,""task_id"":""survey-02-0168"",""winners"":[""r00""]}"
290.000,ANNOUNCE,survey-06-0169,r06,"{""deadline"":291.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.6000000000000001],""sender"":""r06"",""t"":290.0,""t_ref"":270.0,""task_id"":""survey-06-0169"",""type"":""survey""}"
290.100,BID,survey-06-0169,r06,"{""cost"":0.40694104212396864,""sender"":""r06"",""t"":290.1,""task_id"":""survey-06-0169""}"
290.500,DONE,roi-009,r01,"{""sender"":""r01"",""t"":290.5,""task_id"":""roi-009""}"
291.000,AWARD,survey-06-0169,r06,"{""sender"":""r06"",""t"":291.0,""task_id"":""survey-06-0169"",""winners"":[""r06""]}"
292.000,ANNOUNCE,survey-19-0170,r05,"{""deadline"":293.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":292.0,""t_ref"":0.0,""task_id"":""survey-19-0170"",""type"":""survey""}"
292.000,ANNOUNCE,survey-00-0171,r00,"{""deadline"":293.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.2],""sender"":""r00"",""t"":292.0,""t_ref"":272.5,""task_id"":""survey-00-0171"",""type"":""survey""}"
292.100,BID,survey-00-0171,r01,"{""cost"":0.23521489371469206,""sender"":""r01"",""t"":292.1,""task_id"":""survey-00-0171""}"
293.000,AWARD,survey-00-0171,r00,"{""sender"":""r00"",""t"":293.0,""task_id"":""survey-00-0171"",""winners"":[""r01""]}"
293.000,ANNOUNCE,survey-19-0170,r05,"{""deadline"":294.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":293.0,""t_ref"":0.0,""task_id"":""survey-19-0170"",""type"":""survey""}"
294.000,ANNOUNCE,survey-19-0170,r05,"{""deadline"":295.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":294.0,""t_ref"":0.0,""task_id"":""survey-19-0170"",""type"":""survey""}"
